% Model:              cell.mph
% Version:            COMSOL 5.0.0.243
% Date:               Nov 18 2019, 16:22
% Dimension:          3
% Nodes:              24521
% Expressions:        3
% Description:        Potentiel électrique, Potentiel électrique, Potentiel électrique
% Length unit:        µm
% x                       y                        z                        V (V)                    V2 (V)                   V3 (V)
7.784978768800539         4.730186620641637        148.51704647696099       -460.61003808260267      0.9958370886154865       0.003825723210912534
7.7851659221755245        19.342814013905922       132.26758212290773       -460.0020091116895       0.99931536839609         4.802115901826575E-4
7.7867669584001815        6.328829216408643        133.00151751384408       -459.9962912788142       0.9990785544517456       6.366003502104354E-4
7.787455675261082         11.863081294416794       126.86346238559784       -454.76772511410763      0.9885933002560164       2.243484295096478E-5
7.787575696623831         12.599338096735897       129.6315239066182        -459.70092151046026      0.9992887331624006       4.25822057852637E-5
7.787575696623833         12.599338096735897       129.13152390661838       -459.60261142339533      0.9990963833815024       2.7689496934252034E-5
7.788134805276067         15.27385590767849        129.99999999999994       -460                     1                        0
7.789124663717696         10.89893324624065        126.14007575076359       -452.3502825412903       0.9833417236655271       1.9832810756220006E-5
7.789998654502365         14.47851866213435        134.46175167884513       -459.914390188481        0.9984390441445342       9.582270939616899E-4
7.79090099484826          18.153665742949443       126.35677401279979       -453.821803805592        0.9865609930532597       5.677274459099984E-6
7.790909693557513         13.375052815722128       126.82287838392409       -454.6529899729427       0.9883445920293097       2.1935817544887012E-5
7.792487677104157         10.814969516660378       128.2928419873548        -460                     1                        0
7.793351401171296         9.42053012115358         130.93306601953375       -459.8625331792522       0.9993823702170979       2.2218618101537232E-4
7.794034505221151         11.118024271662438       131.575976500948         -459.71400450584457      0.99882972128043         3.8232229840234904E-4
7.795538140978177         18.57898763484344        99.61988331463847        -357.6898264972044       0.7775766349034064       6.930972269552867E-6
7.7959501498330335        24.999999999999996       120.31954762963508       -432.09516525911226      0.9393279096142009       6.555812773242318E-6
7.796948596120414         9.766796438104576        130                      -460                     1                        0
7.798319600727161         7.77646581577003         127.57521718863252       -458.35396581897913      0.9964182093637982       2.4083510230076263E-6
7.801036529607709         10.791274655212604       129.62859972751397       -460                     1                        0
7.801414635148846         16.307425144364473       127.58726546928177       -458.32899621668673      0.9963621283277476       3.662403073094976E-6
7.8022362533999585        6.66413659622974         135.17787806955297       -460.0513559274072       0.9985497560903595       0.001088588069385103
7.804416338634072         16.736801777054822       129.99999999999997       -460                     1                        0
7.806259011340207         12.904407772929844       129.34122213892454       -459.6460572670867       0.9991815613365448       3.415007932998554E-5
7.808962696495862         12.273029047525457       129.33224385212108       -459.62651927557863      0.9991374358131563       3.5301214520219906E-5
7.810768085869619         16.564485357948627       124.8631451676217        -448.15784914633684      0.9742389050163036       1.2049755880833119E-5
7.812166133952416         13.681317845862814       125.12377143379243       -448.73310232802703      0.9754783334835295       1.980140250197203E-5
7.8125                    0                        155.90255390095052       -460.9137810973278       0.9943216044153659       0.005342186463488601
7.8125                    24.999999999999996       155.55433565049128       -460.8994709634532       0.9943930843581777       0.005270685088451581
7.81327049642765          17.660461053920052       143.98641873143518       -460.4185605044764       0.9967544399641135       0.0028962395769905743
7.8139197926808555        3.6306035792190685       125.5284541181409        -450.9423156482767       0.9803039989672795       3.751702163324122E-6
7.814004946900052         12.961895328233119       128.9909919830266        -459.55327703294586      0.9989918003344573       2.5831635125212958E-5
7.8141071078767705        14.335955221624832       126.95024271501971       -455.3044732135911       0.9897667393772429       1.7838030682019877E-5
7.814214299842058         13.118400901728128       127.68072889695931       -457.74246218695015      0.9950651955807678       1.8897302878335926E-5
7.817829679722701         14.254218085619447       128.34477834973262       -460                     1                        0
7.819156186874215         12.374797066066714       126.87383994667607       -454.7412026629521       0.9885338244692786       2.3702132006279993E-5
7.819300372250378         9.537538279298564        131.55335286221788       -459.8260359229921       0.9991069664034044       3.588354205794327E-4
7.820163293537183         24.999999999999996       102.3067779629862        -367.3381392925102       0.7985509881620813       7.098087893691651E-6
7.821433826370446         7.83128435909251         131.0469561187545        -459.9451637253509       0.9995489241520132       2.3130093268286102E-4
7.822234787401249         9.91082033329426         127.4040106259394        -457.31911053378116      0.9941575023223063       1.0090099323797247E-5
7.822924098790313         14.926376857290006       133.30183889175743       -459.85271989975035      0.9986426459860847       7.228829490242688E-4
7.825936424145552         11.978148136467096       135.2101228700492        -459.9430100276822       0.9982807289132485       0.0011119314051279564
7.827284749452938         14.921432028315888       127.72451891707918       -458.6579306224903       0.9970733934087074       6.317658464443837E-6
7.82768367636357          7.227084414747863        126.70501631914298       -455.08330849711336      0.9893037665442236       5.4180102756314365E-6
7.827895746420331         9.89872404188045         130.55955394164985       -459.8589713004739       0.9994854214421277       1.4496581377470855E-4
7.828516205547732         8.679463239894986        131.3837365762574        -459.8903311458588       0.9993138910178547       3.120322391407722E-4
7.831561250210952         16.142499238884007       134.67755153147468       -459.97080562712216      0.9985085971114078       9.95228721086821E-4
7.8316171375916905        17.69936842519563        128.00000000000003       -460                     1                        0
7.832043004362813         14.291696817790841       129.34082949497895       -460                     1                        0
7.832622645760618         11.617501163653428       131.9990357002497        -459.70494320794603      0.9986813279533806       4.7201871126071134E-4
7.835814967818027         16.097702130320428       126.33511495029614       -453.44429215792377      0.9857317411455707       1.1653380584398135E-5
7.835987342827162         5.905612587997563        131.55749781747704       -459.9916248590351       0.9995061818288987       3.3148669368366924E-4
7.838014160577549         19.128891096353353       122.74618090412568       -440.7344200449834       0.9581064271533755       8.27811255408159E-6
7.838415031811649         7.518198058298766        127.19895095648523       -456.92393959242656      0.9933071517787855       4.014809402052414E-6
7.8384627918422805        13.644265888233187       127.58214389852886       -457.46732881279803      0.9944688303783416       1.767702859826423E-5
7.839377369906334         9.609190150611314        126.98749300611321       -455.74681761891503      0.9907366923245035       1.2029014670587454E-5
7.839640534111368         9.552825691466058        122.64830335242851       -440.1575903117202       0.9568453544898002       1.322310067659017E-5
7.8406179103158955        13.47612383738496        132.26933719829137       -459.7255374377224       0.9986494535081444       5.25437612327928E-4
7.844288136146595         17.830948132660623       127.06450517889489       -456.44231092190483      0.9922601296948986       4.01706413294739E-6
7.844556416003539         8.609610461015896        130.46407134195852       -459.950945507288        0.9997397930383861       1.0703137838329089E-4
7.845701241577162         10.262622798476846       127.70200531296973       -458.53108107014214      0.996796370616139        7.19785872881001E-6
7.848531721086645         10.256574652770077       130.2797769708249        -459.88951365519915      0.9996438035998516       8.085454437731061E-5
7.850942117812028         15.188128397012632       128.00000000000003       -460                     1                        0
7.851928098322207         13.585283016670287       131.5253827775435        -459.68297407790624      0.9987698592922618       3.7702849042202456E-4
7.852130381344954         14.015476611073904       133.72808290530475       -459.84776886325534      0.9985018820531651       8.134895740137292E-4
7.852241876729957         11.458196229175986       130.62557488558363       -459.6729117456438       0.9990096849597407       1.9463130938020517E-4
7.852608012824069         24.999999999999996       121.93939770650246       -437.95111049795884      0.9520593132048847       5.797611465383437E-6
7.8544622414989815        7.451267553225473        132.63813284204227       -459.95027038581594      0.999078129979145        5.671675690486866E-4
7.85591434830799          12.796550946514689       132.34571604892136       -459.7134778526146       0.9985977023439319       5.43234506772649E-4
7.8560327817777695        12.297019704546543       129.93631835545102       -459.66153079927443      0.999153379468105        7.723673329647767E-5
7.856519952411419         9.307559967928364        126.57097538628702       -454.23374451631435      0.9874464489504116       1.2693938127446743E-5
7.856691566944529         14.294938703521037       120.41289130603262       -432.1904059864252       0.9395273536037108       1.185352846179506E-5
7.8567714400428414        10.645160777857507       128.64289153125736       -460                     1                        0
7.857609873876449         15.197277020381303       130.82381268489985       -459.83051691219435      0.9993368619308342       2.053945822306515E-4
7.858487193874964         10.351224810292667       127.00520004143846       -455.5789678100007       0.9903656544391951       1.6313284834074944E-5
7.861460654344525         13.100217048073814       140.81158821398125       -460.2653594155824       0.9973517573840225       0.0022478045737660216
7.863238286328519         13.69444219595561        130.7814283567957        -459.6728993332562       0.9989641775883509       2.263297618129775E-4
7.8655605150273145        8.095895177574306        131.86766058148723       -459.91380180198524      0.9992239993435601       4.1024561232363884E-4
7.865786173799184         13.631839630237192       122.01081295645828       -437.82858783571976      0.9517810017710893       1.4131850133630478E-5
7.8660692343302125        8.339588029494433        118.60212701105266       -425.7851585249531       0.9256061395952304       9.597441393583267E-6
7.86617496590144          10.621791930226724       128.9786492714166        -460                     1                        0
7.866202991040745         14.040008466147974       130.39071417839781       -459.7648500618928       0.9993030296322506       1.2947944126107393E-4
7.867333897853974         0                        118.27722968559196       -424.7280085702283       0.9233114781223206       7.16459714597969E-6
7.86916769575164          14.385574736337063       128.00000000000003       -460                     1                        0
7.86916769575296          10.614425263659705       130                      -460                     1                        0
7.869167695752972         14.385574736340336       130                      -460                     1                        0
7.869167695753074         10.61442526365943        128.00000000000006       -460                     1                        0
7.87000187310235          6.193311244540163        126.62984451569935       -454.8796842548926       0.9888629959983806       4.100144984413941E-6
7.871210786300084         12.116978055644417       132.42209489955135       -459.7178229976679       0.9985851815636361       5.585446642094971E-4
7.873135035921382         12.441856121817791       112.35104298287695       -403.38069604656124      0.8769026754678314       8.28080514025126E-6
7.8739124688758455        6.3867709880183305       130.69673803368255       -459.9885540167917       0.9997604640907978       1.4960687135141836E-4
7.874113115643001         15.642847494914802       127.22404689540778       -456.72357297324544      0.9928638713345079       9.382059877924451E-6
7.874312922738224         8.973948297065741        125.84172961188855       -451.6058064173703       0.9817328024986597       1.3207981815194039E-5
7.874326855688734         10.140840705805829       124.24041900735595       -445.73283421523945      0.9689611037877313       1.6252231633170848E-5
7.875629776380049         10.04959462760972        126.58868242161223       -454.10724936536315      0.9871661184023403       1.6416515616533417E-5
7.875630877958735         18.785475449235804       147.6826794224367        -460.5745514150019       0.9960054940815669       0.0036545820261270974
7.877419781649799         11.970710655336102       129.63703830095386       -459.63679973360865      0.9991351466433729       5.247314801507962E-5
7.8776075271556705        7.734106639745068        123.59735977341036       -443.6719540115425       0.9644886672213777       1.085922686873663E-5
7.878452548138679         0.9013739736970399       125.08039538449556       -449.3506000790614       0.9768442841349281       3.377844102177503E-6
7.879551815159388         16.26730129020491        123.73393095271483       -444.07221108057973      0.9653559858639532       1.2814519988400846E-5
7.879679155611734         17.117662164420576       138.9207879569085        -460.19387102026224      0.9977546935546066       0.001858654522725618
7.881133643407506         14.31422100341113        155.52399513770632       -460.8973620781309       0.9943972492762125       0.005264586986005288
7.881827149181615         6.643350374800996        125.59941267672014       -451.0352552223734       0.9805012343292455       7.1021681731830675E-6
7.881845287518623         16.8430759205252         126.7516299021036        -455.13692114727155      0.9894171409808262       7.630751894192383E-6
7.8822831004129075        6.517448256285638        137.9077508987357        -460.16305127688884      0.9979884712758725       0.0016490219542081596
7.882746127947809         17.55349722848862        120.94595281690587       -434.1933973458523       0.9438845011148006       9.889140928039998E-6
7.883719155527073         15.617149277740562       124.78114379513376       -447.72753526186773      0.9732992415734085       1.4975966959718074E-5
7.884181148636765         11.043439854278759       134.7669613738066        -459.9191615013723       0.998358014601451        0.0010219314916920773
7.8853763821752           14.424902300329434       129.00770878144382       -460                     1                        0
7.887074353426578         11.70275572162224        131.42802355950985       -459.6555347175037       0.9987329283238557       3.6119346755241784E-4
7.88945561766117          9.368030958621967        127.70200531296973       -458.70024823367015      0.9971682639826392       4.3133359207456614E-6
7.889571923948168         7.726783534850949        133.58170560679184       -459.96107988232626      0.9988177175244946       7.650451835081409E-4
7.890682679416538         15.954230910176285       125.58420677379706       -450.6555766575093       0.9796662037850447       1.38226008339975E-5
7.8914330093002425        17.441133731255462       132.83915781579697       -459.94780939206015      0.9990111902078752       6.100937826643451E-4
7.891674534711767         12.102791570237098       130.46328521998967       -459.6189751864601       0.998922470834429        1.7369485246291363E-4
7.891777173301142         14.624249639897926       131.16031270831607       -459.74804821932105      0.9990358441015579       2.9024232269138025E-4
7.892105893065028         8.640336626203116        125.11248383749007       -449.01503469630546      0.9761012447189624       1.2821402399704529E-5
7.8924714972668095        13.404365474959906       129.5789528537744        -459.6701384201234       0.999218550402374        4.485641687940563E-5
7.892473140316929         9.35764098681867         130.2797769708249        -459.9415764364199       0.9997723799461674       7.012372914056697E-5
7.89473960034868          10.791629287291073       126.60638945693748       -453.9684854403406       0.9868586873327981       2.0438283702227234E-5
7.895448376220584         11.572872124450125       136.18562661479692       -460.00964233234697      0.9981441896049825       0.00130805320275236
7.897142824368286         23.330631064261947       126.56601812015798       -454.7604554869371       0.9886070356673828       1.8470907711800736E-6
7.898693688107261         16.20388166924741        129.99999999999997       -460                     1                        0
7.899305555555555         0                        152.51850948185051       -460.7750470044604       0.9950170562698254       0.004647274424229606
7.899305555555555         24.999999999999996       152.2649009347283        -460.7646241810407       0.9950691137405553       0.0045951997879784415
7.90001054582596          11.830163457198267       129.93631835545102       -459.66345573353266      0.9991593664564823       7.59805508503649E-5
7.900650937933447         7.182390456216316        119.6109467764908        -429.42162327971255      0.9335118665640901       9.34039457818038E-6
7.9036297140685186        19.656318161658604       129.99999999999997       -460                     1                        0
7.904461685530517         15.85169300811401        127.61202344770389       -458.34655895548667      0.9963985392998687       4.895269160781363E-6
7.905874255504094         12.181492853377813       129.02985508204807       -459.4158202314817       0.9986790033123243       3.5573799814906796E-5
7.9066728054792055        13.216051587740571       130.67797582941674       -459.6237618549271       0.9988741995332721       2.145910147424721E-4
7.909036938826358         6.373089944615001        128.00000000000003       -460                     1                        0
7.909560562975748         6.369046891018171        133.94148006919875       -460.01507533517486      0.9988381785717815       8.325957457625182E-4
7.91036605597395          12.881805504483502       131.7747039081815        -459.6613585146516       0.9986437534606987       4.321695800416077E-4
7.91080535494734          7.259905727910116        131.16576955359199       -459.9591053909995       0.9995466306164362       2.5402319328027344E-4
7.911756509195555         10.478554256878542       124.90458778359871       -448.0229910331547       0.9739369255353002       1.8189828606350192E-5
7.913119566457674         14.774511894925256       127.09261773357004       -455.899974294577        0.9910640570655422       1.5921279724482484E-5
7.913267580482888         14.67061354481522        130.68807003004306       -459.77986754745217      0.9992534838140233       1.86765141319589E-4
7.914506392931708         21.798464892142324       129.99999999999997       -460                     1                        0
7.915537712597028         10.160307974980812       131.68622451326203       -459.76312239708767      0.9989149828096859       3.973186435740743E-4
7.916592706853757         17.80411171343647        125.98888585617416       -452.41137717864893      0.9834921995964843       7.523279281094837E-6
7.917765946598627         13.56615204611425        129.8692546214681        -459.7133388430449       0.9992913407894845       5.957890910548968E-5
7.92085785138703          14.06622473288611        138.93536388670498       -460.1726502822926       0.9976995347947382       0.0018649458734715859
7.92089092967083          12.420226274881315       130.51890426101372       -459.5941246404599       0.9988466304974704       1.8890092672421184E-4
7.9242405847481825        10.4844539762798         129.30906815386913       -460                     1                        0
7.924970113301911         8.956263489515067        131.83933046859775       -459.85665313253         0.9990945300018027       4.1389292710795374E-4
7.925437103704572         12.848525371616704       116.55375015060476       -418.4277356060582       0.909611844512006        9.525955462737631E-6
7.925601084141597         6.5132299111861105       129.99999999999997       -460                     1                        0
7.925602422930116         5.441777774066698        120.71988905168972       -433.4533088831157       0.942277886034898        8.305010977114357E-6
7.925662493966044         12.20223261361323        131.85108275881151       -459.6613225660458       0.9986208988943446       4.4804405254720924E-4
7.9264350365662635        6.665537335194112        140.28343623535594       -460.26273651629475      0.9975058004774578       0.0021364671158386173
7.9272612553761235        11.855183804167373       129.23057502755074       -459.50344153458724      0.9988622788378242       4.059586248076524E-5
7.9282980489745905        14.963240955789757       130.37050075469034       -459.8665074007109       0.9995596889121247       1.0462197169335478E-4
7.92881009788026          15.887724465443126       121.10696655592085       -434.6991554333226       0.944981655356049        1.1506014502897059E-5
7.931556709555846         8.784366999287913        124.20401261758265       -445.7367108109135       0.968973770631133        1.3297455425474876E-5
7.934810255418031         16.060538521313216       128.00000000000003       -460                     1                        0
7.935894368171886         12.19513937090957        130.87167791903065       -459.5980524300925       0.998757233707134        2.571589770062082E-4
7.935905824355256         11.285643526376427       126.9735460643498        -455.1322659727392       0.9893851872718822       2.2848223768056034E-5
7.935978471025971         10.968034810202536       130.59329398725768       -459.7034432100143       0.9990943035755573       1.819144928538811E-4
7.936144591867825         11.793632841833595       128.90485508204796       -459.3703536161243       0.9985862019836461       3.13647025850583E-5
7.936837399065221         4.257670034613849        132.5757854794156        -460.0286701496484       0.9992858871282413       5.411546526229108E-4
7.93751490573312          13.46629100030902        128.41092938016547       -459.1451556910861       0.998111130708882        2.1266007722127682E-5
7.938227437649732         9.002161265309294        127.34824223086498       -457.29126526105654      0.9941012609706033       7.098810026899837E-6
7.938783604907827         12.991564486139866       125.87162476620826       -451.22355072290486      0.9808868971416678       2.3603087520290414E-5
7.93971261262568          5.606082029644282        132.44524029815838       -460.0031098462352       0.9992640149232613       5.176711843005594E-4
7.940682227548451         10.447532838312044       128.35004954390266       -460                     1                        0
7.941501445108009         14.554285989108532       129.6629304317112        -460                     1                        0
7.941852735900132         0                        119.93962193086193       -430.72243036074724      0.9363434695834373       6.718715936226839E-6
7.942425873127976         10.108731572090422       134.323799877564         -459.9074867035535       0.9984643263816956       9.301463148967973E-4
7.943694857448406         15.729891599574822       126.28768875581605       -453.15816150554         0.9851063555383435       1.3996906277590486E-5
7.9454319726489855        14.95371695312605        124.4899119332077        -446.6058964143529       0.9708584101193994       1.6708726523459317E-5
7.945820032737084         8.397061560065486        126.36677024443377       -453.6351738028553       0.9861489098860933       1.0114023112125532E-5
7.945934945847898         16.06714997832279        113.82962016806732       -408.6882248913687       0.888440591855456        8.41308767023693E-6
7.947767890598908         1.6371437695660596       130.74665778668717       -460.01346496368467      0.9998053962252793       1.5603439411440354E-4
7.948113506760525         14.568895684335981       128.68055099241187       -460                     1                        0
7.949664429382035         0                        101.94318011233915       -366.0325177458084       0.7957127132068476       7.0752586458244846E-6
7.949852019552283         11.71463660602954        129.5298550820479        -459.58101930424283      0.9990152114414709       5.154854725682082E-5
7.949852019552307         11.714636606029407       128.52985508204793       -459.15096616993395      0.9981178203054277       2.5407317443008944E-5
7.950107324629891         12.737660979525533       130.57452330203776       -459.5841207094643       0.9988075049130225       2.0101280226053752E-4
7.951570036255821         12.576392245247137       126.09495654710507       -451.9687085227077       0.9825053747485637       2.4600209632441365E-5
7.952091080768091         12.79551058720626        130.0774533864534        -459.5840342576641       0.9989351532074776       1.1191482164960165E-4
7.953221728746884         5.587490387676514        123.9579243808929        -445.1288035683917       0.9676607206624126       7.381914835302483E-6
7.9536732063002775        16.5043265909897         133.07910914039195       -459.90822584040933      0.9988432307150763       6.671813813067806E-4
7.955063419504908         13.57059001615911        128.0514613037571        -458.7436556347111       0.9972419200051618       1.8746109749136086E-5
7.955739649608181         10.659913576271          131.84052513581702       -459.72401596590913      0.9987745978862608       4.359105126008137E-4
7.956551388185162         8.688175203616387        126.86070488177602       -455.44112578792954      0.9900760944755153       9.276256390465772E-6
7.9566567192547515        15.443674407872404       125.30259520766431       -449.54328629482427      0.9772449752274358       1.6057106584202885E-5
7.956676447921093         8.825241583949673        128.00000000000003       -460                     1                        0
7.957050534213527         8.816557931756886        129.99999999999997       -460                     1                        0
7.957629388339205         13.544910131805734       126.17824474160709       -452.3140815056904       0.9832577832974125       2.348664999451416E-5
7.957710838896453         9.994346711282978        139.52157924495958       -460.20686079849685      0.997603411059821        0.001983775319259574
7.958021203374919         15.972361730423344       131.42109943803075       -459.8537869913565       0.9992139814283326       3.2629626457589056E-4
7.958869449975941         10.502404969021518       130.73997294490795       -459.7370489767307       0.9991330485111124       2.0582827521509902E-4
7.959698152776341         14.012151597359273       107.44688025274743       -385.78766164903936      0.8386579337113712       7.59415430686488E-6
7.960119324994614         13.097533902641567       131.32208999667063       -459.62227342767943      0.9986840624846964       3.448555830917482E-4
7.961540455331855         13.269017075343227       129.18179309208563       -459.46640250046806      0.9987828058900042       3.986635026062437E-5
7.961781002099075         23.38186815710911        117.64675402606258       -422.45229944171723      0.918363971169368        7.382884430462411E-6
7.962564175669021         16.28415822003111        140.074967759609         -460.2404892753824       0.997515863319131        0.0020957456794249104
7.963613003063889         8.063449889202861        125.63752447003527       -450.9959817858599       0.980410663310742        1.072221654804652E-5
7.964960328295614         11.167596112433152       137.16113035954464       -460.0715296406196       0.9979961916293976       0.0015049719557996993
7.965110763130947         12.512574075553788       130.92729696005472       -459.5864152267961       0.998713098877484        2.702874896616996E-4
7.966283412182724         13.773032231398714       129.54715368473583       -459.6822886212321       0.9992516465694798       4.0198786966803915E-5
7.967068948172975         19.110371690209423       119.29088083687866       -428.30568315673         0.931086991500955        8.586463948939556E-6
7.968991299256193         4.088154925565987        130.74665778668717       -460.0065147645775       0.999788653069014        1.5717326197162027E-4
7.96909680162158          17.473220139427507       131.04588271889926       -459.951762195262        0.9995652470773588       2.2992203002882632E-4
7.969286390891701         13.326504630646502       128.83156293618768       -459.32242697510827      0.9984826541332597       3.091829380638601E-5
7.96939567382065          10.98976654687895        127.49815035662941       -457.10621373751536      0.9936814120483938       1.933968983605263E-5
7.96997984815209          17.48139410314765        126.69661702226928       -455.00635622832334      0.9891351586743206       6.338239777041508E-6
7.970415819687198         13.129737890913002       126.40157652250392       -453.02604980539036      0.9848032371742977       2.5091977730929955E-5
7.970774395484468         13.100580263400206       129.78715161875974       -459.57475202740767      0.9989681910146685       7.482448600384165E-5
7.971007526046664         8.928397372372709        123.29554139767525       -442.48469492582086      0.961904402830625        1.3135793522610016E-5
7.971580357442569         11.351147006960446       127.82824881166997       -458.11697616421617      0.9958780062526682       1.9838315259435032E-5
7.972705747435006         14.699722396709362       131.98619278947444       -459.75283442059566      0.9988000283515287       4.6185057474170153E-4
7.973173964457342         14.54697953717899        132.81166045247596       -459.7910132676931       0.998642993819535        6.291456226494483E-4
7.975194305576399         7.3098906164988735       136.31527327175237       -460.0816009760679       0.9982769149124865       0.0013245759336004133
7.975628513323539         12.347423110084891       128.28601561635512       -458.67671933938055      0.9970825658525727       2.839249594032094E-5
7.976350280842685         12.063540437773339       127.81335914405862       -457.7166332927019       0.9949996456199471       2.5448950961335476E-5
7.976843030792877         20.92808698154105        112.64269795348363       -404.4518829533554       0.8792320774652407       7.768665728872239E-6
7.977072048361831         11.779657765461785       127.34070267176212       -456.2330337730296       0.9917741293821933       2.565796562535023E-5
7.9785292059917445        15.624836921214252       133.0933955201688        -459.8619602278057       0.9987278463589785       6.775013680860334E-4
7.979068875670093         14.120197009054404       127.58214389852888       -457.4430232445093       0.9944155907830142       1.795679461764602E-5
7.979264518174121         17.079351389722525       130.48334647843419       -459.96515181753256      0.9997685262905709       1.085298848255217E-4
7.97929483843825          16.877720049379043       124.42109166017954       -446.58139275413777      0.9708120958572843       1.1861605759217363E-5
7.979910978140286         23.83454242281394        127.99999999999983       -460                     1                        0
7.979967084327302         16.403873754007886       126.84498558587359       -455.39368116000674      0.9899732067267711       9.100099839336713E-6
7.980114201632004         12.287487171582043       131.28007061807168       -459.60334422324667      0.9986511440872224       3.3911809569585344E-4
7.985749547331716         16.550153430239018       131.45113398625548       -459.8913770928527       0.9992960304988678       3.2606524790565884E-4
7.986109034788067         11.454800799089623       130.23167028942814       -459.64920757925614      0.9990613633087776       1.2269766247339378E-4
7.989241783244821         17.079753047588678       128.00000000000003       -460                     1                        0
7.989487374748855         17.814640735595443       122.9286003542096        -441.3058841846686       0.959346138155431        1.0091868299819629E-5
7.989562458361842         19.78386584679553        127.29775039940951       -457.39500709074935      0.9943345213780218       1.7079650134442822E-6
7.989842540760576         18.938916864477022       126.12227182276183       -453.00320318258656      0.984782084473225        5.21867411987108E-6
7.9909956583740716        5.8159773581749565       115.39882360255312       -414.3377009513425       0.9007223899924333       8.184174237530072E-6
7.991225826020659         18.745439889428326       138.34899354731613       -460.1834899003899       0.9979034385540662       0.0017392547960593536
7.992188502799613         15.399334349939966       131.75759946144697       -459.7992813391793       0.9989806614913836       4.063288689934668E-4
7.995914532437075         4.502723378586356        124.20402131453346       -446.07808783413464      0.9697263679983052       5.997810643057026E-6
7.996068844816285         13.262366834554552       130.0774533864534        -459.59665871914956      0.998966288940015        1.0934213161743827E-4
7.998956966158096         22.28029374749069        122.71216441205225       -440.72079023223387      0.9580801415060938       5.947180707062325E-6
7.999107569346919         20.913771723199595       126.56601812015818       -454.72683463662923      0.9885329447507403       2.5455322747894512E-6
7.999157454944719         19.411176738404865       120.69196806781244       -433.346417486133        0.9420453091071156       8.447419321599352E-6
8.000047680997234         23.318135055190226       138.13824373698503       -460.2074574101365       0.9980248706369779       0.001690934722744868
8.001643325322515         7.894442502310257        132.5054110234422        -459.92122280223276      0.9990484558829466       5.438380245920186E-4
8.003910838371285         10.312494056994408       129.68046842635513       -460                     1                        0
8.004065021572746         12.102001482096782       126.04733311142658       -451.78544637103676      0.9821064999276441       2.4933945847700015E-5
8.00634303258397          16.874851814294303       133.64058377435455       -459.94302138063813      0.9987564945907221       7.803543469844918E-4
8.00662963594             8.44701601162704         127.57521718863252       -458.2824772927675       0.9962608956552338       3.7352900052429796E-6
8.007338099843553         14.79574805417021        119.40836132610404       -428.6225296493969       0.9317724268351913       1.0929250389765643E-5
8.007485741319181         12.183605299503569       125.26724196000094       -449.1192792187229       0.9763137990796827       2.2623699995329726E-5
8.007559260389908         2.233335917381748        147.46050920783202       -460.5682516768939       0.9960578730259608       0.003608530431312736
8.008050792455817         12.575256209423259       127.82373670513684       -457.6245452711567       0.994796274513621        2.7665143947738607E-5
8.008274757649362         14.696452673569384       128.33577264267922       -460                     1                        0
8.008772559974966         12.291373537111705       127.35108023284036       -456.1536516376164       0.9915984630083073       2.7816142277998047E-5
8.009400517966778         17.900490052564102       157.80245053617637       -460.99143908420405      0.9939306051536433       0.005732364717025649
8.009668897286621         15.21933509727094        126.00607718968328       -451.9967303674734       0.9825768523284512       1.7239843336012246E-5
8.00999100309986          8.467581331922021        132.7818845432066        -459.8968162883655       0.9989058924896641       6.062208230750577E-4
8.012150599301952         12.99582300343616        128.54826045420575       -458.9490377149661       0.9976687545199787       3.244035739805111E-5
8.012365528523734         7.767001209460477        134.5216681621465        -459.9914527808973       0.9986053395510753       9.590857384586571E-4
8.01582888637594          18.68895454174762        134.81212301977268       -460.0422364188364       0.9986389575121943       0.0010125999441786063
8.016371573946289         0                        121.6020141761319        -436.729040269026        0.9494023366720333       6.008181905539937E-6
8.016517267158317         4.3289470274990185       120.05123677501076       -431.07547950530727      0.9371094689687534       7.763302825474962E-6
8.017467646742226         7.655222539329431        130.3315184502226        -459.9800004119862       0.9998507271504575       7.373624675251653E-5
8.018118209976862         11.440803264516084       128.82269706940264       -459.30438302272285      0.9984433944463522       3.0941784039003284E-5
8.018209123012298         10.283346997171234       128.70009908780526       -460                     1                        0
8.018369536376666         14.78024208325789        125.01136334573822       -448.4003373390924       0.9747571132122866       1.8280699314573786E-5
8.019979266569027         14.720228417985098       129.3258608634224        -460                     1                        0
8.021020962116927         10.474802035756184       125.70839260329063       -450.80361187331147      0.9799789865884068       2.0118246364206138E-5
8.021207453648563         9.579033185197314        131.9722021196419        -459.8009066979393       0.99891994755754         4.5110730546185374E-4
8.021707114255179         22.02024829577249        135.11170577083422       -460.10275867465424      0.9986932250374707       0.0010664775111162421
8.02305226971151          6.3876083802531305       124.84250841943489       -448.2817703003835       0.9745142884235466       7.8751903696958E-6
8.02345954660035          15.167452920293375       126.57839273860256       -454.0515705536929       0.9870445523580816       1.6782529126126577E-5
8.025218743927695         12.145120643634815       133.4166072847083        -459.7854564509784       0.9984472001295405       7.571884716603363E-4
8.025389953285602         12.52304965177834        128.77453171479578       -459.0646000815098       0.9979094415251416       3.978330308870401E-5
8.025702447451526         11.416782343346878       129.15845480956187       -459.4592607012123       0.9987678536160004       3.946672409488199E-5
8.027317196271131         15.30745369395106        121.71068201628069       -436.8127979614523       0.9495747691464868       1.2733566848121078E-5
8.028189981638771         23.775190309080134       123.37268900511738       -443.13864487883717      0.9633377113741635       4.996434255990645E-6
